"","date_time","lat","long","elv","speed","gids","soc","a_hr","pack_volts","pack_amps","max_cp_m_v","min_cp_m_v","avg_cp_m_v","cp_m_v_diff","judgment_value","pack_t1_f","pack_t1_c","pack_t2_f","pack_t2_c","pack_t3_f","pack_t3_c","pack_t4_f","pack_t4_c","cp1","cp2","cp3","cp4","cp5","cp6","cp7","cp8","cp9","cp10","cp11","cp12","cp13","cp14","cp15","cp16","cp17","cp18","cp19","cp20","cp21","cp22","cp23","cp24","cp25","cp26","cp27","cp28","cp29","cp30","cp31","cp32","cp33","cp34","cp35","cp36","cp37","cp38","cp39","cp40","cp41","cp42","cp43","cp44","cp45","cp46","cp47","cp48","cp49","cp50","cp51","cp52","cp53","cp54","cp55","cp56","cp57","cp58","cp59","cp60","cp61","cp62","cp63","cp64","cp65","cp66","cp67","cp68","cp69","cp70","cp71","cp72","cp73","cp74","cp75","cp76","cp77","cp78","cp79","cp80","cp81","cp82","cp83","cp84","cp85","cp86","cp87","cp88","cp89","cp90","cp91","cp92","cp93","cp94","cp95","cp96","x12v_bat_amps","hx","x12v_bat_volts","odo_km","qc","l1_l2","tp_fl","tp_fr","tp_rr","tp_rl","ambient","soh","regen_wh","b_level","epoch_time","motor_pwr_w","aux_pwr_100w","a_c_pwr_250w","a_c_comp_0_1m_pa","est_pwr_a_c_50w","est_pwr_htr_250w","plug_state","charge_mode","obc_out_pwr","gear","h_volt1","h_volt2","gps_status","power_sw","bms","obc","motor_temp","inverter_2_temp","inverter_4_temp","speed1","speed2","wiper_status","torque_nm","rpm"
"18",2026-01-15 12:01:27,"-36 46.52966","174 43.90434",69,0,93,473200,517052,375.24,-0.223,3917,3902,3907,15,0,82.8,28.2,83.1,28.4,"none","none",81.8,27.7,-3904,-3908,-3908,-3910,-3908,-3904,-3904,-3905,-3908,-3908,-3908,-3905,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3904,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3905,-3910,-3913,-3908,-3906,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3908,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3908,-3908,-3906,-3906,-3909,-3911,-3905,-3909,-3909,-3902,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,71,1768431687.908,0,0,0,0,0,0,0,0,0,1,375.24,375.24,"FB0D7F",1,1,1,75,40,40,0,0,"00",0,0
"19",2026-01-15 12:01:41,"-36 46.52952","174 43.90465",69,0,93,473200,517052,375.15,-0.443,3917,3901,3907,16,0,82.6,28.1,83.3,28.5,"none","none",82,27.8,-3904,-3913,-3908,-3910,-3908,-3904,-3904,-3905,-3908,-3908,-3908,-3905,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3904,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3908,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3908,-3908,-3905,-3905,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,71,1768431701.884,0,0,0,0,0,0,0,0,0,1,375.15,375.15,"09097F",1,1,1,75,40,40,0,0,"00",0,0
"20",2026-01-15 12:01:55,"-36 46.52946","174 43.90488",70,0,93,473200,517052,375.16,-0.297,3917,3903,3908,14,0,82.6,28.1,83.1,28.4,"none","none",82,27.8,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3905,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3904,-3908,-3905,-3904,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3908,-3912,-3908,-3912,-3913,-3908,-3908,-3905,-3905,-3908,-3910,-3904,-3908,-3908,-3905,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,71,1768431715.1,0,0,0,0,0,0,0,0,0,1,375.16,375.16,"16097F",1,1,1,75,40,40,0,0,"00",0,0
"21",2026-01-15 12:02:08,"-36 46.5295","174 43.90488",70,0,93,473200,517052,375.26,-0.038,3917,3901,3907,16,0,82.6,28.1,83.3,28.5,"none","none",82,27.8,-3904,-3913,-3908,-3910,-3908,-3904,-3904,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3904,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3905,-3908,-3912,-3908,-3908,-3912,-3913,-3908,-3908,-3905,-3905,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431728.679,0,0,0,0,0,0,0,0,0,1,375.26,375.26,"240A7F",1,1,1,75,40,40,0,0,"00",0,0
"22",2026-01-15 12:02:22,"-36 46.52951","174 43.90492",70,0,93,473200,517052,375.17,-0.277,3917,3901,3907,16,0,82.6,28.1,83.1,28.4,"none","none",81.8,27.7,-3904,-3908,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3904,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3905,-3908,-3912,-3912,-3908,-3912,-3913,-3908,-3908,-3905,-3905,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431742.893,0,0,0,0,0,0,0,0,0,1,375.17,375.17,"320A7F",1,1,1,75,40,40,0,0,"00",0,0
"23",2026-01-15 12:02:37,"-36 46.52939","174 43.90513",70,0,93,473200,517052,375.17,-0.463,3917,3901,3908,16,0,82.6,28.1,83.1,28.4,"none","none",81.8,27.7,-3904,-3913,-3904,-3905,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3905,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431757.001,0,0,0,0,0,0,0,0,0,1,375.17,375.17,"40097F",1,1,1,75,40,40,0,0,"00",0,0
"24",2026-01-15 12:02:50,"-36 46.52937","174 43.90514",70,0,93,473200,517052,375.18,-0.389,3917,3901,3908,16,0,82.6,28.1,83.1,28.4,"none","none",82,27.8,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3904,-3908,-3905,-3908,-3905,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3913,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3912,-3913,-3908,-3908,-3910,-3905,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431770.53,0,0,0,0,0,0,0,0,0,1,375.18,375.18,"4D0A7F",1,1,1,75,40,40,0,0,"00",0,0
"25",2026-01-15 12:03:05,"-36 46.52927","174 43.90329",69,0,93,473200,517052,375.18,-0.37,3917,3901,3908,16,0,82.6,28.1,83.1,28.4,"none","none",81.8,27.7,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3908,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3905,-3910,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431785.225,0,0,0,0,0,0,0,0,0,1,375.18,375.18,"5C0A7F",1,1,1,75,40,40,0,0,"00",0,0
"26",2026-01-15 12:03:18,"-36 46.52924","174 43.90331",69,0,93,473200,517052,375.18,-0.277,3917,3901,3908,16,0,82.6,28.1,83.1,28.4,"none","none",81.8,27.7,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3908,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3905,-3908,-3912,-3912,-3908,-3912,-3913,-3908,-3908,-3905,-3910,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431798.636,0,0,0,0,0,0,0,0,0,1,375.18,375.18,"6A0B7F",1,1,1,75,40,40,0,0,"00",0,0
"27",2026-01-15 12:03:34,"-36 46.52928","174 43.90347",69,0,93,473200,517052,375.27,0.513,3918,3902,3909,16,0,82.6,28.1,83.3,28.5,"none","none",82,27.8,-3905,-3914,-3909,-3911,-3909,-3905,-3909,-3906,-3909,-3909,-3909,-3911,-3909,-3909,-3909,-3906,-3907,-3911,-3909,-3907,-3909,-3909,-3909,-3911,-3909,-3909,-3909,-3906,-3911,-3909,-3909,-3906,-3909,-3909,-3913,-3909,-3909,-3909,-3905,-3906,-3906,3914,-3904,-3902,-3909,-3909,-3909,-3906,-3905,-3911,-3909,-3911,-3909,3918,-3909,-3906,-3911,-3914,-3909,-3911,-3909,-3911,-3909,-3911,-3911,-3909,-3908,-3911,-3911,-3914,-3914,-3906,-3906,-3909,-3906,-3911,-3911,-3909,-3909,-3911,-3909,-3913,-3913,-3909,-3913,-3914,-3913,-3909,-3911,-3911,-3909,-3911,-3905,-3909,-3909,-3906,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431814.479,0,0,0,0,0,0,0,0,0,1,375.27,375.27,"790A7F",1,1,1,75,40,40,0,0,"00",0,0
"28",2026-01-15 12:03:50,"-36 46.52929","174 43.90345",69,0,93,473200,517052,375.19,-0.13,3917,3901,3908,16,0,82.6,28.1,83.3,28.5,"none","none",81.8,27.7,-3904,-3913,-3904,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3905,-3910,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431830.376,0,0,0,0,0,0,0,0,0,1,375.19,375.19,"89097F",1,1,1,75,40,40,0,0,"00",0,0
"29",2026-01-15 12:04:05,"-36 46.52931","174 43.90354",69,0,93,473200,517052,375.2,-0.37,3917,3903,3908,14,0,82.6,28.1,83.1,28.4,"none","none",82,27.8,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3905,-3910,-3908,-3910,-3904,-3908,-3908,-3905,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431845.225,0,0,0,0,0,0,0,0,0,1,375.2,375.2,"980A7F",1,1,1,75,40,40,0,0,"00",0,0
"30",2026-01-15 12:04:19,"-36 46.52926","174 43.90365",70,0,93,473200,517052,375.19,-0.443,3917,3901,3908,16,0,82.6,28.1,83.3,28.5,"none","none",81.8,27.7,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3905,-3910,-3908,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431859.931,0,0,0,0,0,0,0,0,0,1,375.19,375.19,"A70A7F",1,1,1,75,40,40,0,0,"00",0,0
"31",2026-01-15 12:04:34,"-36 46.52933","174 43.90356",70,0,93,473200,517052,375.19,-0.443,3917,3903,3908,14,0,82.6,28.1,83.1,28.4,"none","none",82,27.8,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3910,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3908,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3908,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3910,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3908,-3910,-3904,-3908,-3908,-3905,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431874.78,0,0,0,0,0,0,0,0,0,1,375.19,375.19,"B60A7F",1,1,1,75,40,40,0,0,"00",0,0
"32",2026-01-15 12:04:48,"-36 46.52933","174 43.90357",71,0,93,473200,517052,375.21,0.42,3917,3904,3908,13,0,82.6,28.1,83.1,28.4,"none","none",81.8,27.7,-3905,-3914,-3909,-3911,-3909,-3905,-3909,-3906,-3909,-3909,-3909,-3911,-3909,-3909,-3909,-3911,-3907,-3911,-3909,-3907,-3909,-3909,-3909,-3911,-3909,-3909,-3909,-3906,-3911,-3909,-3909,-3906,-3909,-3909,-3913,-3909,-3909,-3909,-3905,-3906,-3906,3914,-3904,-3906,-3909,-3905,-3909,-3906,-3908,-3910,-3904,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3913,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3910,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3908,-3910,-3904,-3908,-3908,-3905,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431888.76,0,0,0,0,0,0,0,0,0,1,375.21,375.21,"C40A7F",1,1,1,75,40,40,0,0,"00",0,0
"33",2026-01-15 12:05:04,"-36 46.52933","174 43.90357",71,0,93,473200,517052,375.21,-0.463,3917,3903,3908,14,0,82.6,28.1,83.1,28.4,"none","none",81.8,27.7,-3904,-3913,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3910,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3908,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3904,-3905,-3908,3917,-3908,-3905,-3914,-3913,-3913,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3910,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3908,-3910,-3904,-3908,-3908,-3905,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431904.41,0,0,0,0,0,0,0,0,0,1,375.21,375.21,"D3157F",1,1,1,75,40,40,0,0,"00",0,0
"34",2026-01-15 12:05:21,"-36 46.52933","174 43.90357",71,0,93,473200,517052,375.21,-0.37,3917,3901,3908,16,0,82.4,28,83.1,28.4,"none","none",81.8,27.7,-3904,-3908,-3908,-3905,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3910,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3913,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3905,-3908,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3913,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3910,-3910,-3910,-3913,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3912,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431921.304,0,0,0,0,0,0,0,0,0,1,375.21,375.21,"E4227F",1,1,1,75,40,40,0,0,"00",0,0
"35",2026-01-15 12:05:37,"-36 46.52933","174 43.90357",71,0,93,473200,517052,375.2,-0.257,3917,3901,3908,16,0,82.4,28,83.1,28.4,"none","none",81.8,27.7,-3904,-3908,-3908,-3910,-3908,-3904,-3908,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3908,-3910,-3908,3917,-3908,-3910,-3910,-3913,-3913,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3905,-3905,-3908,-3905,-3910,-3910,-3908,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3912,-3910,-3904,-3908,-3908,-3901,"na",69.78,12.08,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431937.204,0,0,0,0,0,0,0,0,0,1,375.2,375.2,"F41D7F",1,1,1,75,40,40,0,0,"00",0,0
"36",2026-01-15 12:05:54,"-36 46.52933","174 43.90357",71,0,93,473200,517052,375.23,-0.111,3917,3903,3908,14,0,82.4,28,83.1,28.4,"none","none",81.8,27.7,-3904,-3908,-3908,-3910,-3908,-3904,-3904,-3905,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3910,-3906,-3910,-3908,-3906,-3908,-3908,-3908,-3910,-3908,-3908,-3908,-3905,-3910,-3908,-3908,-3905,-3908,-3908,-3912,-3908,-3908,-3908,-3904,-3905,-3905,3913,-3903,-3905,-3908,-3908,-3908,-3905,-3908,-3910,-3908,-3910,-3908,3917,-3908,-3910,-3914,-3913,-3913,-3910,-3908,-3910,-3908,-3910,-3910,-3908,-3907,-3910,-3910,-3913,-3913,-3910,-3905,-3908,-3910,-3910,-3910,-3913,-3908,-3910,-3908,-3912,-3912,-3908,-3912,-3913,-3912,-3908,-3910,-3910,-3912,-3910,-3904,-3908,-3908,-3905,"na",69.78,12,56021,671,1862,0,0,0,0,22.5,79.06,-145796,70,1768431954.127,0,0,0,0,0,0,0,0,0,1,375.23,375.23,"051B7F",1,1,1,75,40,40,0,0,"00",0,0
